SBER,D,19990601,000000,530.0200000
SBER,D,19990602,000000,503.5000000
SBER,D,19990603,000000,535.0000000
SBER,D,19990604,000000,550.0000000
SBER,D,19990607,000000,567.4000000
SBER,D,19990608,000000,585.0000000
SBER,D,19990609,000000,600.0000000
SBER,D,19990610,000000,626.0000000
SBER,D,19990611,000000,710.0000000
SBER,D,19990615,000000,673.0000000
SBER,D,19990616,000000,760.0000000
SBER,D,19990617,000000,825.0000000
SBER,D,19990618,000000,985.0000000
SBER,D,19990621,000000,1296.0000000
SBER,D,19990622,000000,1210.0000000
SBER,D,19990623,000000,1090.0000000
SBER,D,19990624,000000,1093.0000000
SBER,D,19990625,000000,1057.0000000
SBER,D,19990628,000000,1020.0000000
SBER,D,19990629,000000,1023.0000000
SBER,D,19990630,000000,1032.0000000
SBER,D,19990701,000000,1120.0000000
SBER,D,19990702,000000,1144.0000000
SBER,D,19990705,000000,1175.0000000
SBER,D,19990706,000000,1225.0000000
SBER,D,19990707,000000,1181.0000000
SBER,D,19990708,000000,1151.0000000
SBER,D,19990709,000000,1144.0000000
SBER,D,19990712,000000,1051.0000000
SBER,D,19990713,000000,975.0000000
SBER,D,19990714,000000,1045.0000000
SBER,D,19990715,000000,999.0000000
SBER,D,19990716,000000,976.0000000
SBER,D,19990719,000000,922.0000000
SBER,D,19990720,000000,901.9900000
SBER,D,19990721,000000,845.9500000
SBER,D,19990722,000000,860.0000000
SBER,D,19990723,000000,880.5000000
SBER,D,19990726,000000,870.0000000
SBER,D,19990727,000000,852.0000000
SBER,D,19990728,000000,808.0000000
SBER,D,19990729,000000,685.0000000
SBER,D,19990730,000000,749.9800000
SBER,D,19990802,000000,733.0000000
SBER,D,19990803,000000,735.5000000
SBER,D,19990804,000000,675.0000000
SBER,D,19990805,000000,640.0000000
SBER,D,19990806,000000,676.0000000
SBER,D,19990809,000000,654.0000000
SBER,D,19990810,000000,655.0000000
SBER,D,19990811,000000,693.0000000
SBER,D,19990812,000000,750.0000000
SBER,D,19990813,000000,715.0000000
SBER,D,19990816,000000,738.0000000
SBER,D,19990817,000000,720.0000000
SBER,D,19990818,000000,712.0000000
SBER,D,19990819,000000,722.5000000
SBER,D,19990820,000000,747.0000000
SBER,D,19990823,000000,835.0000000
SBER,D,19990825,000000,837.9800000
SBER,D,19990826,000000,767.0000000
SBER,D,19990827,000000,745.0000000
SBER,D,19990830,000000,709.0100000
SBER,D,19990831,000000,731.0000000
SBER,D,19990901,000000,732.0000000
SBER,D,19990902,000000,706.0000000
SBER,D,19990903,000000,750.0000000
SBER,D,19990906,000000,755.0000000
SBER,D,19990907,000000,765.0000000
SBER,D,19990908,000000,726.0000000
SBER,D,19990909,000000,739.0000000
SBER,D,19990910,000000,740.0000000
SBER,D,19990913,000000,678.0000000
SBER,D,19990914,000000,675.0000000
SBER,D,19990915,000000,635.0500000
SBER,D,19990916,000000,570.0000000
SBER,D,19990917,000000,560.0200000
SBER,D,19990920,000000,526.0000000
SBER,D,19990921,000000,506.0000000
SBER,D,19990922,000000,554.5000000
SBER,D,19990923,000000,570.0100000
SBER,D,19990924,000000,567.0000000
SBER,D,19990927,000000,603.0000000
SBER,D,19990928,000000,556.0000000
SBER,D,19990930,000000,517.0000000
SBER,D,19991001,000000,538.9000000
SBER,D,19991004,000000,569.0000000
SBER,D,19991005,000000,581.0000000
SBER,D,19991006,000000,561.5000000
SBER,D,19991007,000000,573.0000000
SBER,D,19991008,000000,592.0100000
SBER,D,19991011,000000,645.0000000
SBER,D,19991012,000000,606.2000000
SBER,D,19991013,000000,613.5000000
SBER,D,19991014,000000,625.0000000
SBER,D,19991015,000000,575.0000000
SBER,D,19991018,000000,563.0000000
SBER,D,19991019,000000,590.2000000
SBER,D,19991020,000000,598.0100000
SBER,D,19991021,000000,580.0000000
SBER,D,19991022,000000,595.0000000
SBER,D,19991025,000000,580.0200000
SBER,D,19991026,000000,585.0000000
SBER,D,19991027,000000,570.0000000
SBER,D,19991028,000000,578.0000000
SBER,D,19991029,000000,584.9800000
SBER,D,19991101,000000,581.5300000
SBER,D,19991102,000000,587.0000000
SBER,D,19991103,000000,565.0000000
SBER,D,19991104,000000,579.0000000
SBER,D,19991105,000000,599.0000000
SBER,D,19991109,000000,615.0000000
SBER,D,19991110,000000,645.0000000
SBER,D,19991111,000000,632.0000000
SBER,D,19991112,000000,657.0000000
SBER,D,19991115,000000,654.0000000
SBER,D,19991116,000000,689.0000000
SBER,D,19991117,000000,725.0000000
SBER,D,19991118,000000,715.0000000
SBER,D,19991119,000000,780.0000000
SBER,D,19991122,000000,844.9900000
SBER,D,19991123,000000,871.0000000
SBER,D,19991124,000000,804.0000000
SBER,D,19991125,000000,849.0000000
SBER,D,19991126,000000,806.0000000
SBER,D,19991129,000000,760.0000000
SBER,D,19991130,000000,763.0000000
SBER,D,19991201,000000,795.0000000
SBER,D,19991202,000000,800.0000000
SBER,D,19991203,000000,853.0000000
SBER,D,19991206,000000,820.0000000
SBER,D,19991207,000000,756.0000000
SBER,D,19991208,000000,745.0000000
SBER,D,19991209,000000,711.0000000
SBER,D,19991210,000000,710.0000000
SBER,D,19991214,000000,740.0000000
SBER,D,19991215,000000,803.0000000
SBER,D,19991216,000000,777.0100000
SBER,D,19991217,000000,800.5000000
SBER,D,19991220,000000,895.0100000
SBER,D,19991221,000000,921.0000000
SBER,D,19991222,000000,950.0000000
SBER,D,19991223,000000,970.0000000
SBER,D,19991224,000000,960.0000000
SBER,D,19991227,000000,1050.0000000
SBER,D,19991228,000000,1027.0000000
SBER,D,19991229,000000,1016.0000000
SBER,D,20000105,000000,1218.0100000
SBER,D,20000106,000000,1267.0000000
SBER,D,20000110,000000,1341.0000000
SBER,D,20000111,000000,1217.2000000
SBER,D,20000112,000000,1265.1000000
SBER,D,20000113,000000,1405.0000000
SBER,D,20000114,000000,1499.0000000
SBER,D,20000117,000000,1376.0000000
SBER,D,20000118,000000,1315.0000000
SBER,D,20000119,000000,1216.0000000
