YNDX,D,20141211,000000,1055.0000000
YNDX,D,20141212,000000,1133.0000000
YNDX,D,20141215,000000,1127.0000000
YNDX,D,20141216,000000,1131.0000000
YNDX,D,20141217,000000,1096.0000000
YNDX,D,20141218,000000,1100.0000000
YNDX,D,20141219,000000,1063.0000000
YNDX,D,20141222,000000,1000.0000000
YNDX,D,20141223,000000,1013.0000000
YNDX,D,20141224,000000,996.0000000
YNDX,D,20141225,000000,1038.0000000
YNDX,D,20141226,000000,991.0000000
YNDX,D,20141229,000000,1028.0000000
YNDX,D,20141230,000000,1025.0000000
YNDX,D,20150105,000000,1079.0000000
YNDX,D,20150106,000000,1092.0000000
YNDX,D,20150108,000000,1094.0000000
YNDX,D,20150109,000000,1098.0000000
YNDX,D,20150112,000000,1113.0000000
YNDX,D,20150113,000000,1153.0000000
YNDX,D,20150114,000000,1177.0000000
YNDX,D,20150115,000000,1175.0000000
YNDX,D,20150116,000000,1165.0000000
YNDX,D,20150119,000000,1165.0000000
YNDX,D,20150120,000000,1122.0000000
YNDX,D,20150121,000000,1083.0000000
YNDX,D,20150122,000000,1106.0000000
YNDX,D,20150123,000000,1117.0000000
YNDX,D,20150126,000000,1121.0000000
YNDX,D,20150127,000000,1095.0000000
YNDX,D,20150128,000000,1081.0000000
YNDX,D,20150129,000000,1075.0000000
YNDX,D,20150130,000000,1075.0000000
YNDX,D,20150202,000000,998.0000000
YNDX,D,20150203,000000,997.0000000
YNDX,D,20150204,000000,1050.0000000
YNDX,D,20150205,000000,1090.0000000
YNDX,D,20150206,000000,1084.0000000
YNDX,D,20150209,000000,1078.0000000
YNDX,D,20150210,000000,1045.0000000
YNDX,D,20150211,000000,1037.0000000
YNDX,D,20150212,000000,1071.0000000
YNDX,D,20150213,000000,1115.0000000
YNDX,D,20150216,000000,1070.0000000
YNDX,D,20150217,000000,1030.0000000
YNDX,D,20150218,000000,1084.0000000
YNDX,D,20150219,000000,1049.0000000
YNDX,D,20150220,000000,1053.0000000
YNDX,D,20150224,000000,1038.0000000
YNDX,D,20150225,000000,1025.0000000
YNDX,D,20150226,000000,1009.0000000
YNDX,D,20150227,000000,1016.0000000
YNDX,D,20150302,000000,1000.0000000
YNDX,D,20150303,000000,1000.0000000
YNDX,D,20150304,000000,996.0000000
YNDX,D,20150305,000000,970.0000000
YNDX,D,20150306,000000,932.0000000
YNDX,D,20150310,000000,885.0000000
YNDX,D,20150311,000000,898.0000000
YNDX,D,20150312,000000,894.0000000
YNDX,D,20150313,000000,880.0000000
YNDX,D,20150316,000000,878.0000000
YNDX,D,20150317,000000,889.0000000
YNDX,D,20150318,000000,877.0000000
YNDX,D,20150319,000000,874.0000000
YNDX,D,20150320,000000,866.0000000
YNDX,D,20150323,000000,874.0000000
YNDX,D,20150324,000000,866.0000000
YNDX,D,20150325,000000,885.0000000
YNDX,D,20150326,000000,880.0000000
YNDX,D,20150327,000000,883.0000000
YNDX,D,20150330,000000,887.0000000
YNDX,D,20150331,000000,893.0000000
YNDX,D,20150401,000000,902.0000000
YNDX,D,20150402,000000,919.0000000
YNDX,D,20150403,000000,940.0000000
YNDX,D,20150406,000000,934.0000000
YNDX,D,20150407,000000,942.0000000
YNDX,D,20150408,000000,946.0000000
